id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kematian,penyebab_kematian,jumlah_kematian,satuan,tahun
937,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
938,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,DEMAM,1,JIWA,2018
939,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,DIARE,4,JIWA,2018
940,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
941,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,LAIN-LAIN,2,JIWA,2018
942,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,MALARIA,0,JIWA,2018
943,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2018
944,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,GANGGUAN DARAH,1,JIWA,2018
945,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
946,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,HIPERTENSI,8,JIWA,2018
947,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,INFEKSI,0,JIWA,2018
948,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,LAIN-LAIN,1,JIWA,2018
949,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,PENDARAHAN,6,JIWA,2018
950,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,DIARE,1,JIWA,2018
951,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
952,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,LAIN-LAIN,10,JIWA,2018
953,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
954,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,PNEUMONIA,4,JIWA,2018
955,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
956,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
957,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,ASFIKSIA,18,JIWA,2018
958,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,BBLR,29,JIWA,2018
959,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,KELAINAN,10,JIWA,2018
960,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,LAIN-LAIN,10,JIWA,2018
961,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,SEPSIS,1,JIWA,2018
962,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,TETANUS,0,JIWA,2018
963,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
964,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,DEMAM,0,JIWA,2018
965,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,DIARE,0,JIWA,2018
966,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
967,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,LAIN-LAIN,17,JIWA,2018
968,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,MALARIA,0,JIWA,2018
969,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
970,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,GANGGUAN DARAH,7,JIWA,2018
971,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
972,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,HIPERTENSI,4,JIWA,2018
973,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,INFEKSI,0,JIWA,2018
974,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,LAIN-LAIN,3,JIWA,2018
975,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,PENDARAHAN,2,JIWA,2018
976,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,DIARE,0,JIWA,2018
977,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
978,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,LAIN-LAIN,33,JIWA,2018
979,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
980,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,PNEUMONIA,8,JIWA,2018
981,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
982,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
983,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,ASFIKSIA,28,JIWA,2018
984,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,BBLR,45,JIWA,2018
985,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,KELAINAN,14,JIWA,2018
986,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,LAIN-LAIN,24,JIWA,2018
987,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,SEPSIS,2,JIWA,2018
988,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,TETANUS,0,JIWA,2018
989,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
990,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,DEMAM,0,JIWA,2018
991,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,DIARE,1,JIWA,2018
992,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
993,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,LAIN-LAIN,11,JIWA,2018
994,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,MALARIA,0,JIWA,2018
995,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2018
996,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,GANGGUAN DARAH,9,JIWA,2018
997,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,GANGGUAN METABOLIK,2,JIWA,2018
998,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,HIPERTENSI,20,JIWA,2018
999,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,INFEKSI,8,JIWA,2018
1000,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,LAIN-LAIN,12,JIWA,2018
1001,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,PENDARAHAN,10,JIWA,2018
1002,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,DIARE,3,JIWA,2018
1003,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1004,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,LAIN-LAIN,17,JIWA,2018
1005,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1006,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2018
1007,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
1008,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1009,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,ASFIKSIA,55,JIWA,2018
1010,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,BBLR,98,JIWA,2018
1011,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,KELAINAN,24,JIWA,2018
1012,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,LAIN-LAIN,37,JIWA,2018
1013,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,SEPSIS,5,JIWA,2018
1014,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,TETANUS,0,JIWA,2018
1015,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1016,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1017,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,DIARE,0,JIWA,2018
1018,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1019,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,LAIN-LAIN,2,JIWA,2018
1020,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1021,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1022,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2018
1023,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,GANGGUAN METABOLIK,4,JIWA,2018
1024,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,HIPERTENSI,11,JIWA,2018
1025,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,INFEKSI,1,JIWA,2018
1026,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,LAIN-LAIN,3,JIWA,2018
1027,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,PENDARAHAN,6,JIWA,2018
1028,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,DIARE,0,JIWA,2018
1029,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1030,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,LAIN-LAIN,9,JIWA,2018
1031,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1032,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,PNEUMONIA,1,JIWA,2018
1033,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1034,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1035,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,ASFIKSIA,40,JIWA,2018
1036,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,BBLR,35,JIWA,2018
1037,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,KELAINAN,10,JIWA,2018
1038,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,LAIN-LAIN,7,JIWA,2018
1039,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,SEPSIS,12,JIWA,2018
1040,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,TETANUS,0,JIWA,2018
1041,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1042,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1043,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,DIARE,2,JIWA,2018
1044,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1045,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,LAIN-LAIN,1,JIWA,2018
1046,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1047,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1048,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2018
1049,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,GANGGUAN METABOLIK,3,JIWA,2018
1050,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,HIPERTENSI,12,JIWA,2018
1051,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,INFEKSI,2,JIWA,2018
1052,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,LAIN-LAIN,5,JIWA,2018
1053,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,PENDARAHAN,7,JIWA,2018
1054,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,DIARE,2,JIWA,2018
1055,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,KELAINAN SARAF,3,JIWA,2018
1056,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,LAIN-LAIN,3,JIWA,2018
1057,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1058,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2018
1059,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1060,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1061,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,ASFIKSIA,13,JIWA,2018
1062,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,BBLR,24,JIWA,2018
1063,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,KELAINAN,2,JIWA,2018
1064,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,LAIN-LAIN,7,JIWA,2018
1065,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,SEPSIS,1,JIWA,2018
1066,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,TETANUS,0,JIWA,2018
1067,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1068,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1069,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,DIARE,1,JIWA,2018
1070,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1071,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,LAIN-LAIN,8,JIWA,2018
1072,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1073,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1074,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,GANGGUAN DARAH,7,JIWA,2018
1075,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1076,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,HIPERTENSI,13,JIWA,2018
1077,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,INFEKSI,5,JIWA,2018
1078,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,LAIN-LAIN,7,JIWA,2018
1079,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,PENDARAHAN,11,JIWA,2018
1080,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,DIARE,3,JIWA,2018
1081,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1082,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,LAIN-LAIN,17,JIWA,2018
1083,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1084,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2018
1085,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1086,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1087,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,ASFIKSIA,25,JIWA,2018
1088,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,BBLR,74,JIWA,2018
1089,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,KELAINAN,22,JIWA,2018
1090,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,LAIN-LAIN,15,JIWA,2018
1091,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,SEPSIS,4,JIWA,2018
1092,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,TETANUS,0,JIWA,2018
1093,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1094,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1095,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,DIARE,0,JIWA,2018
1096,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1097,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,LAIN-LAIN,2,JIWA,2018
1098,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1099,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1100,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,GANGGUAN DARAH,5,JIWA,2018
1101,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1102,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,HIPERTENSI,7,JIWA,2018
1103,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1104,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,LAIN-LAIN,10,JIWA,2018
1105,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,PENDARAHAN,6,JIWA,2018
1106,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,DIARE,0,JIWA,2018
1107,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1108,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,LAIN-LAIN,0,JIWA,2018
1109,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1110,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,PNEUMONIA,0,JIWA,2018
1111,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1112,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1113,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,ASFIKSIA,15,JIWA,2018
1114,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,BBLR,8,JIWA,2018
1115,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,KELAINAN,2,JIWA,2018
1116,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,LAIN-LAIN,14,JIWA,2018
1117,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,SEPSIS,2,JIWA,2018
1118,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,TETANUS,0,JIWA,2018
1119,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1120,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,DEMAM,1,JIWA,2018
1121,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,DIARE,0,JIWA,2018
1122,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1123,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,LAIN-LAIN,3,JIWA,2018
1124,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1125,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1126,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,GANGGUAN DARAH,6,JIWA,2018
1127,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1128,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,HIPERTENSI,20,JIWA,2018
1129,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,INFEKSI,4,JIWA,2018
1130,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,LAIN-LAIN,3,JIWA,2018
1131,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,PENDARAHAN,5,JIWA,2018
1132,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,DIARE,2,JIWA,2018
1133,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1134,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,LAIN-LAIN,2,JIWA,2018
1135,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1136,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,PNEUMONIA,3,JIWA,2018
1137,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1138,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1139,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,ASFIKSIA,47,JIWA,2018
1140,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,BBLR,71,JIWA,2018
1141,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,KELAINAN,8,JIWA,2018
1142,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,LAIN-LAIN,10,JIWA,2018
1143,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,SEPSIS,1,JIWA,2018
1144,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,TETANUS,0,JIWA,2018
1145,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1146,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,DEMAM,1,JIWA,2018
1147,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,DIARE,0,JIWA,2018
1148,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1149,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,LAIN-LAIN,5,JIWA,2018
1150,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1151,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2018
1152,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN IBU,GANGGUAN DARAH,1,JIWA,2018
1153,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1154,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN IBU,HIPERTENSI,0,JIWA,2018
1155,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1156,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN IBU,LAIN-LAIN,0,JIWA,2018
1157,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN IBU,PENDARAHAN,2,JIWA,2018
1158,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN POST-NEO,DIARE,0,JIWA,2018
1159,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1160,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN POST-NEO,LAIN-LAIN,6,JIWA,2018
1161,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
